action_type,author.badges.0.icon_name,author.badges.0.title,author.id,author.images.0.id,author.images.0.url,author.images.1.height,author.images.1.id,author.images.1.url,author.images.1.width,author.images.2.height,author.images.2.id,author.images.2.url,author.images.2.width,author.name,emotes.0.id,emotes.0.images.0.id,emotes.0.images.0.url,emotes.0.images.1.height,emotes.0.images.1.id,emotes.0.images.1.url,emotes.0.images.1.width,emotes.0.images.2.height,emotes.0.images.2.id,emotes.0.images.2.url,emotes.0.images.2.width,emotes.0.is_custom_emoji,emotes.0.name,emotes.0.search_terms.0,emotes.0.shortcuts.0,emotes.1.id,emotes.1.images.0.id,emotes.1.images.0.url,emotes.1.images.1.height,emotes.1.images.1.id,emotes.1.images.1.url,emotes.1.images.1.width,emotes.1.images.2.height,emotes.1.images.2.id,emotes.1.images.2.url,emotes.1.images.2.width,emotes.1.is_custom_emoji,emotes.1.name,emotes.1.search_terms.0,emotes.1.shortcuts.0,message,message_id,message_type,time_in_seconds,time_text,timestamp
add_chat_item,,,UCKSpLmFSR9WERqnxlG8sxpA,source,https://yt4.ggpht.com/ytc/AAUvwngw1XNTqcGVxCJGGqsbvu87Cw2WVI2hhS0r6UVM,32,32x32,https://yt4.ggpht.com/ytc/AAUvwngw1XNTqcGVxCJGGqsbvu87Cw2WVI2hhS0r6UVM=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwngw1XNTqcGVxCJGGqsbvu87Cw2WVI2hhS0r6UVM=s64-c-k-c0x00ffffff-no-rj,64,tsurumi kenji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vova tuong bi nhap kho roi,CkUKGkNJcUx5dDdTX084Q0Zmb0RyUVlkN01JQUNBEidDS3lOZ2N2U19POENGVWJKV0FvZGRHZ0dJUTE2MTgzNjU4ODY5NDU%3D,text_message,160.327,2:40,1618365887186377
add_chat_item,,,UCNrhmdXjHmKFowsTsqQoitA,source,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ=s64-c-k-c0x00ffffff-no-rj,64,Tú Nguyễn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chào anh vo va,CkUKGkNNZm8ydmpTX084Q0ZXNGxyUVlkODZrQzNREidDSzJOb2JuU19POENGVlZSaFFvZGNlQUNIZzE2MTgzNjU5NDEzOTU%3D,text_message,215.441,3:35,1618365941986426
add_chat_item,,,UCMoBvkW2_QRCEVLS_C5k0XA,source,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s64-c-k-c0x00ffffff-no-rj,64,TTXVH Vova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 đại án xử quanh năm chưa xong,CjoKGkNLT1Y4SUxUX084Q0ZSTU5yUVlkVVRFQzJBEhxDS25HeF9uU19POENGVkxSV0FvZHBJZ0NLQS0w,text_message,236.347,3:56,1618365963307739
add_chat_item,,,UC7ZegQ6aOubSvxbbbB4hwCQ,source,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ=s64-c-k-c0x00ffffff-no-rj,64,Oanh Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Du an deo gi,toan mot lu an tan pha mat.",CkUKGkNKbXJtSnZUX084Q0ZlQU5yUVlkRHo0SlV3EidDUHpiN3B2U19POENGUTlIaFFvZEpwc0hNQTE2MTgzNjYwMTMzMjY%3D,text_message,287.422,4:47,1618366014297548
add_chat_item,,,UC-EckFUDgqTfSipd14zhtfw,source,https://yt4.ggpht.com/ytc/AAUvwnjEcnk4-9SzUxtZ4cFSZe3A1a3N_KqllcXcN5Coeg,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjEcnk4-9SzUxtZ4cFSZe3A1a3N_KqllcXcN5Coeg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjEcnk4-9SzUxtZ4cFSZe3A1a3N_KqllcXcN5Coeg=s64-c-k-c0x00ffffff-no-rj,64,QUY PHAM VAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chào anh Dũng vova và ace ,CjoKGkNKWGJtY0RUX084Q0ZSTU5yUVlkVVRFQzJBEhxDTkt1a2JYVF9POENGWko4aXdvZGZmZ0Q5Zy0w,text_message,365.33,6:05,1618366091914686
add_chat_item,,,UCMoBvkW2_QRCEVLS_C5k0XA,source,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s64-c-k-c0x00ffffff-no-rj,64,TTXVH Vova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hàng chục đại án ngàn tỷ chỉ riêng liên bộ công thương sẽ xử vài năm không hết ,CjoKGkNQV3JwOHJUX084Q0Zka1FyUVlkOVB3QThnEhxDS25HeF9uU19POENGVkxSV0FvZHBJZ0NLQS0x,text_message,386.124,6:26,1618366113109545
add_chat_item,,,UCNrhmdXjHmKFowsTsqQoitA,source,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ=s64-c-k-c0x00ffffff-no-rj,64,Tú Nguyễn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bọn CS vc. chỉ biết ăn. & phá thôi. tiền thuế của dân đâu.,CkUKGkNJZUJ1WlBVX084Q0ZXNGxyUVlkODZrQzNREidDSzJOb2JuU19POENGVlZSaFFvZGNlQUNIZzE2MTgzNjYyNjU5MjQ%3D,text_message,539.69,8:59,1618366266491059
add_chat_item,,,UCMoBvkW2_QRCEVLS_C5k0XA,source,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s64-c-k-c0x00ffffff-no-rj,64,TTXVH Vova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Đại án Nhật Cường và thuốc ung thư giả sẽ tiếp theo,CjoKGkNMVDhnc1BVX084Q0ZUVVhmUW9kTThRQ0JREhxDTTNBLW96VV9POENGZEYwaXdvZDFWVUZhZy0w,text_message,639.795,10:39,1618366366269022
add_chat_item,,,UCCMJzHmxGlpCZ1rdzizyh8Q,source,https://yt4.ggpht.com/ytc/AAUvwniMbxjjytlWKVNMcz8ofNpcSbt-NeEZbr_aAg,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniMbxjjytlWKVNMcz8ofNpcSbt-NeEZbr_aAg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniMbxjjytlWKVNMcz8ofNpcSbt-NeEZbr_aAg=s64-c-k-c0x00ffffff-no-rj,64,Bài Nguyễn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vôva lại bắt đầu gáy.,CjoKGkNKVFlrb25WX084Q0Zmb0RyUVlkN01JQUNBEhxDT0hvelBiVV9POENGUVhVV0FvZG9lZ0d4QS0w,text_message,786.708,13:06,1618366513327174
add_chat_item,,,UClZ8byfHaJnI3zq7mTERP-g,source,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw=s64-c-k-c0x00ffffff-no-rj,64,Như Quỳnh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chao ban nha bao via he vo va csk bạn,CkUKGkNJNnVsNDdWX084Q0Zmb0RyUVlkN01JQUNBEidDT0RCcVBQVV9POENGYnhEOVFVZGhlRVBzdzE2MTgzNjY1Mzc4Mzg%3D,text_message,797.217,13:17,1618366523889494
add_chat_item,,,UC7ZegQ6aOubSvxbbbB4hwCQ,source,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ=s64-c-k-c0x00ffffff-no-rj,64,Oanh Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dai an hay tieu an gi khong can biet, cai can biet ,la thang nao thu lai so tien thue da mat.",CkUKGkNKdV9tZXpWX084Q0ZlQU5yUVlkRHo0SlV3EidDUHpiN3B2U19POENGUTlIaFFvZEpwc0hNQTE2MTgzNjY3MjAxMDc%3D,text_message,994.226,16:34,1618366721056733
add_chat_item,,,UCEstaaeTQk8pRlz5Pocw87w,source,https://yt4.ggpht.com/ytc/AAUvwngnGFiVDQSZo8oUB5VQ_OJ7tx4kkapcjs1Ywg,32,32x32,https://yt4.ggpht.com/ytc/AAUvwngnGFiVDQSZo8oUB5VQ_OJ7tx4kkapcjs1Ywg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwngnGFiVDQSZo8oUB5VQ_OJ7tx4kkapcjs1Ywg=s64-c-k-c0x00ffffff-no-rj,64,Thế anh hd Thế anh hd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lại thấy anh live. mừng quá!,CkUKGkNPbTh6WTNXX084Q0Zac3ZyUVlkWlk0T1V3EidDT0xCcnZqVl9POENGY2xCOVFVZDZEb0xxdzE2MTgzNjY3ODk2Nzc%3D,text_message,1064.523,17:44,1618366791114394
add_chat_item,,,UCc-KqFnHjx4RTf3lml2APuw,source,https://yt4.ggpht.com/ytc/AAUvwnjteZNxPHnTWJy_cTtKYzpPcii4xjVcs-WP9-JW3w,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjteZNxPHnTWJy_cTtKYzpPcii4xjVcs-WP9-JW3w=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjteZNxPHnTWJy_cTtKYzpPcii4xjVcs-WP9-JW3w=s64-c-k-c0x00ffffff-no-rj,64,Phương channel Hoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chào anh lũ phản động,CkUKGkNMdmJ0YXJXX084Q0ZaZ0xyUVlkM19jSlRREidDS1hHZ2FIV19POENGVmhEaFFvZDVaUUpWZzE2MTgzNjY4NTE0NTk%3D,text_message,1124.894,18:44,1618366851542510
add_chat_item,,,UCMoBvkW2_QRCEVLS_C5k0XA,source,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s64-c-k-c0x00ffffff-no-rj,64,TTXVH Vova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phản động không tham nhũng phá hoại như mấy thằng cẩu quan nhỉ ,CjoKGkNQVFEyYnpXX084Q0ZaZ0xyUVlkM19jSlRREhxDS3YybFpiV19POENGY2RLWUFvZDhFMEZ2US0w,text_message,1163.171,19:23,1618366889879728
add_chat_item,,,UCkDTwY9yghRCWWPT-tRyWBA,source,https://yt4.ggpht.com/ytc/AAUvwngmkbeyKYXxlhTij1wH0vdmOIH3k-0FYGtncA,32,32x32,https://yt4.ggpht.com/ytc/AAUvwngmkbeyKYXxlhTij1wH0vdmOIH3k-0FYGtncA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwngmkbeyKYXxlhTij1wH0vdmOIH3k-0FYGtncA=s64-c-k-c0x00ffffff-no-rj,64,Bôn Nguyễn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chúc SK Anh VÔ VA và GĐ,CkUKGkNPR2kxYzdXX084Q0Zmb0RyUVlkN01JQUNBEidDTmFDODhiV19POENGUThHWUFvZFFWSUdDQTE2MTgzNjY5MjYzNDY%3D,text_message,1200.87,20:00,1618366927557003
add_chat_item,,,UCQZGId4zmGjzieujgs2aI6g,source,https://yt4.ggpht.com/ytc/AAUvwngKiqEL58FvfEUWS3DckAHZ-k7PGXp6T0MQ6Q,32,32x32,https://yt4.ggpht.com/ytc/AAUvwngKiqEL58FvfEUWS3DckAHZ-k7PGXp6T0MQ6Q=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwngKiqEL58FvfEUWS3DckAHZ-k7PGXp6T0MQ6Q=s64-c-k-c0x00ffffff-no-rj,64,Huyen Ngoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chào anh Dũng và ban biên tập nhiều sức khỏe,CkUKGkNPblMtdTdXX084Q0ZUVVhmUW9kTThRQ0JREidDSzNLMV9uVV9POENGVTQyV0FvZGlTME50QTE2MTgzNjY5OTQ2MDM%3D,text_message,1268.498,21:08,1618366995278244
add_chat_item,,,UC50aYWcA00GtxVOCZTyLC-g,source,https://yt4.ggpht.com/ytc/AAUvwni8VZPPSGGA-ChqrL71pu6KLwpa4YVr340V7A,32,32x32,https://yt4.ggpht.com/ytc/AAUvwni8VZPPSGGA-ChqrL71pu6KLwpa4YVr340V7A=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwni8VZPPSGGA-ChqrL71pu6KLwpa4YVr340V7A=s64-c-k-c0x00ffffff-no-rj,64,Việt Hoàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"đường tây 50 năm chưa hỏng, đường ta 5 năm bét nhè.",CkUKGkNMdmN6b2JYX084Q0Zac3ZyUVlkWlk0T1V3EidDS3VJX3ZmV19POENGUVZYV0FvZEk0RUs0QTE2MTgzNjcwNDQwNzI%3D,text_message,1318.288,21:58,1618367044890220
add_chat_item,,,UCvFW-pLOZKzrB36OEgrpZLA,source,https://yt4.ggpht.com/ytc/AAUvwniQ0kWu3Pafogh6SVPX2JmhjWAQYiEdI0ycrw,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniQ0kWu3Pafogh6SVPX2JmhjWAQYiEdI0ycrw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniQ0kWu3Pafogh6SVPX2JmhjWAQYiEdI0ycrw=s64-c-k-c0x00ffffff-no-rj,64,Oanh Hoanghuơ uggbbb.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dai hoi den ngoi im , xong van thanh vong tot dep",CkUKGkNJN0ptN1RYX084Q0Zka1FyUVlkOVB3QThnEidDTUttME9yV19POENGUThHWUFvZFFWSUdDQTE2MTgzNjcxNDAyNjg%3D,text_message,1413.326,23:33,1618367140521168
add_chat_item,,,UC50aYWcA00GtxVOCZTyLC-g,source,https://yt4.ggpht.com/ytc/AAUvwni8VZPPSGGA-ChqrL71pu6KLwpa4YVr340V7A,32,32x32,https://yt4.ggpht.com/ytc/AAUvwni8VZPPSGGA-ChqrL71pu6KLwpa4YVr340V7A=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwni8VZPPSGGA-ChqrL71pu6KLwpa4YVr340V7A=s64-c-k-c0x00ffffff-no-rj,64,Việt Hoàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qua tc mà chạy cao tốc của họ. sao họ làm tốt thế mà qua ziecnom làm như luồn,CkUKGkNQMzl6Y2JYX084Q0ZiTWFyUVlkTlpnRDF3EidDS3VJX3ZmV19POENGUVZYV0FvZEk0RUs0QTE2MTgzNjcxNzgyODA%3D,text_message,1452.227,24:12,1618367179095840
add_chat_item,,,UCJq_IwNcJOVwsMYMgDrWDFQ,source,https://yt4.ggpht.com/ytc/AAUvwniMWanX9Ba3HiOoU04o34KvKwZdeICPHCwYoQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniMWanX9Ba3HiOoU04o34KvKwZdeICPHCwYoQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniMWanX9Ba3HiOoU04o34KvKwZdeICPHCwYoQ=s64-c-k-c0x00ffffff-no-rj,64,Ngocyen Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chào Vova Thời Báo CHTV 👍❤,CkUKGkNPZTZqNV9ZX084Q0Zac3ZyUVlkWlk0T1V3EidDUEdOOUlyWV9POENGWVlLV0FvZGphNER4QTE2MTgzNjczNjMyODk%3D,text_message,1638.104,27:18,1618367364717974
add_chat_item,,,UClZ8byfHaJnI3zq7mTERP-g,source,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw=s64-c-k-c0x00ffffff-no-rj,64,Như Quỳnh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rieng vu thuoc phac ma nhan Dan yeu cau phai tu hinh ke pham toi,CkUKGkNLN2RsS3ZZX084Q0Zmb0RyUVlkN01JQUNBEidDT0RCcVBQVV9POENGYnhEOVFVZGhlRVBzdzE2MTgzNjc0MDM5MTE%3D,text_message,1663.422,27:43,1618367389970140
add_chat_item,,,UC50aYWcA00GtxVOCZTyLC-g,source,https://yt4.ggpht.com/ytc/AAUvwni8VZPPSGGA-ChqrL71pu6KLwpa4YVr340V7A,32,32x32,https://yt4.ggpht.com/ytc/AAUvwni8VZPPSGGA-ChqrL71pu6KLwpa4YVr340V7A=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwni8VZPPSGGA-ChqrL71pu6KLwpa4YVr340V7A=s64-c-k-c0x00ffffff-no-rj,64,Việt Hoàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cục dược béo múp , thịt giờ này còn hơi chậm.",CkUKGkNPTE04c3ZZX084Q0ZaZ0xyUVlkM19jSlRREidDS3VJX3ZmV19POENGUVZYV0FvZEk0RUs0QTE2MTgzNjc0NTc4MDA%3D,text_message,1731.576,28:51,1618367458616967
add_chat_item,,,UCRjCeqd7MvE8bzUicfDOJbg,source,https://yt4.ggpht.com/ytc/AAUvwnhxy3E13NV8wMpWV7-UiqeXDalEi4pqQPy_6L2PgQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnhxy3E13NV8wMpWV7-UiqeXDalEi4pqQPy_6L2PgQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnhxy3E13NV8wMpWV7-UiqeXDalEi4pqQPy_6L2PgQ=s64-c-k-c0x00ffffff-no-rj,64,Thuỷ Trần,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chào anh Vova,CkUKGkNNcUVpSVBaX084Q0ZaZ0xyUVlkM19jSlRREidDTTJhNk9fWV9POENGUlJGWUFvZFJfa1BiZzE2MTgzNjc1NzM4ODk%3D,text_message,1847.588,30:47,1618367574311536
add_chat_item,,,UC04ReD62L4QvzwngZiZYpdA,source,https://yt4.ggpht.com/ytc/AAUvwniRNDzBLjFxu49uEftptT9VoVg2phfXpaJtcQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniRNDzBLjFxu49uEftptT9VoVg2phfXpaJtcQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniRNDzBLjFxu49uEftptT9VoVg2phfXpaJtcQ=s64-c-k-c0x00ffffff-no-rj,64,Phương Nguyễn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chào anh vova,CkUKGkNLVHh3OGZaX084Q0Zac3ZyUVlkWlk0T1V3EidDTWFzMzdqWl9POENGWUlGV0FvZFNXSURIUTE2MTgzNjc3MTY5ODk%3D,text_message,1991.105,33:11,1618367717898449
add_chat_item,,,UCUQXTIpnSAjDweuzcsqVEFQ,source,https://yt4.ggpht.com/ytc/AAUvwnjoIMixOWMAhaAU38USvJydugKwd3lUVPbQRDhXoA,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjoIMixOWMAhaAU38USvJydugKwd3lUVPbQRDhXoA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjoIMixOWMAhaAU38USvJydugKwd3lUVPbQRDhXoA=s64-c-k-c0x00ffffff-no-rj,64,Gió Bụi Phong Trần,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"chào Anh dung loova chúc anh mạnh khỏe ,,,,,,,,💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯",CkUKGkNMVzIxczdaX084Q0ZSTU5yUVlkVVRFQzJBEidDS3pBcjZIWl9POENGZGFBd2dvZHBsWUthZzE2MTgzNjc3MzIyNTM%3D,text_message,2006.333,33:26,1618367732882339
add_chat_item,,,UCZ7n_m682AKBaDFvBWmhrWg,source,https://yt4.ggpht.com/ytc/AAUvwng-WxWgKuuamrC_75ByekiLTsE-8ltSdodtVO0R,32,32x32,https://yt4.ggpht.com/ytc/AAUvwng-WxWgKuuamrC_75ByekiLTsE-8ltSdodtVO0R=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwng-WxWgKuuamrC_75ByekiLTsE-8ltSdodtVO0R=s64-c-k-c0x00ffffff-no-rj,64,Thắng Lê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chào.emvovacsk chào quý bạn 3 v như quỳnh csk và moi sự an lành đến với bạn bạn hãy. về gấp nghệ An về vụ cha Hưng nhé,CkUKGkNMSFB0djNaX084Q0ZiTWFyUVlkTlpnRDF3EidDSmVzaEl6Wl9POENGWlhCVEFJZDI5MEVnUTE2MTgzNjc4MjgzMDM%3D,text_message,2104.309,35:04,1618367830927327
